magnet_bpar	v_bias	lockin_6_CondX
-0.092	-0.000653333333333333	0.020001441051602
-0.092	-0.00064	0.0198475967191473
-0.092	-0.000626666666666667	0.0197860331733579
-0.092	-0.000613333333333333	0.019724495440376
-0.092	-0.0006	0.0197860331733579
-0.092	-0.000586666666666667	0.0196937265738851
-0.092	-0.000573333333333333	0.0196937265738851
-0.092	-0.00056	0.0197860331733579
-0.092	-0.000546666666666667	0.019724495440376
-0.092	-0.000533333333333333	0.0196629577073941
-0.092	-0.00052	0.019755264306867
-0.092	-0.000506666666666667	0.020032209918093
-0.092	-0.000493333333333333	0.020032209918093
-0.092	-0.00048	0.0200629787845839
-0.092	-0.000466666666666667	0.0199399033186201
-0.092	-0.000453333333333333	0.019724495440376
-0.092	-0.00044	0.0196629577073941
-0.092	-0.000426666666666667	0.0196629577073941
-0.092	-0.000413333333333333	0.0195706511079213
-0.092	-0.0004	0.0196014199744122
-0.092	-0.000386666666666667	0.0196321888409032
-0.092	-0.000373333333333333	0.0199399033186201
-0.092	-0.00036	0.0200629787845839
-0.092	-0.000346666666666667	0.0200937476510749
-0.092	-0.000333333333333333	0.0200937476510749
-0.092	-0.00032	0.0201245165175658
-0.092	-0.000306666666666667	0.020032209918093
-0.092	-0.000293333333333333	0.0200937476510749
-0.092	-0.00028	0.020001441051602
-0.092	-0.000266666666666667	0.0199706721851111
-0.092	-0.000253333333333333	0.0200629787845839
-0.092	-0.00024	0.020032209918093
-0.092	-0.000226666666666667	0.0199399033186201
-0.092	-0.000213333333333333	0.0201245165175658
-0.092	-0.0002	0.020309155529319
-0.092	-0.000186666666666667	0.0205245634075631
-0.092	-0.000173333333333333	0.020309155529319
-0.092	-0.00016	0.020309155529319
-0.092	-0.000146666666666667	0.0206476388735269
-0.092	-0.000133333333333333	0.0207091766065088
-0.092	-0.00012	0.0203399243958099
-0.092	-0.000106666666666667	0.0199399033186201
-0.092	-9.33333333333334e-05	0.0199399033186201
-0.092	-8e-05	0.020001441051602
-0.092	-6.66666666666667e-05	0.020309155529319
-0.092	-5.33333333333334e-05	0.0204014621287918
-0.092	-4e-05	0.0204322309952828
-0.092	-2.66666666666667e-05	0.0205245634075631
-0.092	-1.33333333333333e-05	0.0204322309952828
-0.092	0.0	0.020309155529319
-0.092	1.33333333333333e-05	0.0201245165175658
-0.092	2.66666666666666e-05	0.0200937476510749
-0.092	3.99999999999999e-05	0.0201553111968642
-0.092	5.33333333333334e-05	0.0203706932623009
-0.092	6.66666666666667e-05	0.020278386662828
-0.092	8e-05	0.0202168489298461
-0.092	9.33333333333333e-05	0.0202168489298461
-0.092	0.000106666666666667	0.0202168489298461
-0.092	0.00012	0.0202168489298461
-0.092	0.000133333333333333	0.0202168489298461
-0.092	0.000146666666666667	0.0200629787845839
-0.092	0.00016	0.0200937476510749
-0.092	0.000173333333333333	0.020001441051602
-0.092	0.000186666666666667	0.0198168020398488
-0.092	0.0002	0.0199706721851111
-0.092	0.000213333333333333	0.020001441051602
-0.092	0.000226666666666667	0.0200629787845839
-0.092	0.00024	0.020278386662828
-0.092	0.000253333333333333	0.0207091766065088
-0.092	0.000266666666666667	0.0207091766065088
-0.092	0.00028	0.020555332274054
-0.092	0.000293333333333333	0.0204937945410721
-0.092	0.000306666666666667	0.0204014621287918
-0.092	0.00032	0.0201553111968642
-0.092	0.000333333333333333	0.0198783655856382
-0.092	0.000346666666666667	0.0197860331733579
-0.092	0.00036	0.019724495440376
-0.092	0.000373333333333333	0.019724495440376
-0.092	0.000386666666666667	0.019724495440376
-0.092	0.0004	0.0198475967191473
-0.092	0.000413333333333333	0.019755264306867
-0.092	0.000426666666666667	0.0196629577073941
-0.092	0.00044	0.0195706511079213
-0.092	0.000453333333333333	0.0196629577073941
-0.092	0.000466666666666667	0.0198168020398488
-0.092	0.00048	0.0199706721851111
-0.092	0.000493333333333333	0.0200937476510749
-0.092	0.000506666666666667	0.0202476177963371
-0.092	0.00052	0.020309155529319
-0.092	0.000533333333333333	0.0201553111968642
-0.092	0.000546666666666667	0.020278386662828
-0.092	0.00056	0.020278386662828
-0.092	0.000573333333333333	0.0200937476510749
-0.092	0.000586666666666667	0.0199706721851111
-0.092	0.0006	0.0198168020398488
-0.092	0.000613333333333333	0.0199399033186201
-0.092	0.000626666666666667	0.0200629787845839
-0.092	0.00064	0.0200629787845839
-0.092	0.000653333333333333	0.0201245165175658
-0.092	0.000666666666666667	0.0200937476510749
-0.092	0.00068	0.0198783655856382
-0.092	0.000693333333333333	0.0196321888409032
-0.092	0.000706666666666667	0.0196321888409032
-0.092	0.00072	0.0196629577073941
-0.092	0.000733333333333333	0.0196014199744122
-0.092	0.000746666666666667	0.0196629577073941
-0.092	0.00076	0.0198168020398488
-0.092	0.000773333333333333	0.020001441051602
-0.092	0.000786666666666667	0.020032209918093
-0.092	0.0008	0.020032209918093
-0.092	0.000813333333333333	0.0198168020398488
-0.092	0.000826666666666667	0.0198168020398488
-0.092	0.00084	0.019724495440376
-0.092	0.000853333333333333	0.0198783655856382
-0.092	0.000866666666666667	0.019724495440376
-0.092	0.00088	0.0196629577073941
-0.092	0.000893333333333333	0.0195091133749394
-0.092	0.000906666666666667	0.0196937265738851
-0.092	0.00092	0.020001441051602
-0.092	0.000933333333333333	0.0202168489298461
-0.092	0.000946666666666667	0.0200629787845839
-0.092	0.00096	0.0199091344521292
-0.092	0.000973333333333333	0.0198168020398488
-0.092	0.000986666666666667	0.019724495440376
-0.092	0.001	0.019755264306867
-0.09	-0.001	0.0195398822414303
-0.09	-0.000986666666666667	0.0195091133749394
-0.09	-0.000973333333333333	0.0193244743631862
-0.09	-0.00096	0.0192321677637134
-0.09	-0.000946666666666667	0.019416780962659
-0.09	-0.000933333333333333	0.0197860331733579
-0.09	-0.00092	0.0200629787845839
-0.09	-0.000906666666666667	0.0202168489298461
-0.09	-0.000893333333333333	0.0200629787845839
-0.09	-0.00088	0.0199399033186201
-0.09	-0.000866666666666667	0.0196014199744122
-0.09	-0.000853333333333333	0.0195398822414303
-0.09	-0.00084	0.0196321888409032
-0.09	-0.000826666666666667	0.0198168020398488
-0.09	-0.000813333333333333	0.0201245165175658
-0.09	-0.0008	0.020278386662828
-0.09	-0.000786666666666667	0.0201553111968642
-0.09	-0.000773333333333333	0.0198783655856382
-0.09	-0.00076	0.0197860331733579
-0.09	-0.000746666666666667	0.0196321888409032
-0.09	-0.000733333333333333	0.019416780962659
-0.09	-0.00072	0.0193860120961681
-0.09	-0.000706666666666667	0.0196321888409032
-0.09	-0.000693333333333333	0.0198475967191473
-0.09	-0.00068	0.0198783655856382
-0.09	-0.000666666666666667	0.0200629787845839
-0.09	-0.000653333333333333	0.0201553111968642
-0.09	-0.00064	0.0199399033186201
-0.09	-0.000626666666666667	0.0196629577073941
-0.09	-0.000613333333333333	0.019724495440376
-0.09	-0.0006	0.0199399033186201
-0.09	-0.000586666666666667	0.020278386662828
-0.09	-0.000573333333333333	0.0205245634075631
-0.09	-0.00056	0.020309155529319
-0.09	-0.000546666666666667	0.0201860800633552
-0.09	-0.000533333333333333	0.0201553111968642
-0.09	-0.00052	0.020032209918093
-0.09	-0.000506666666666667	0.0198475967191473
-0.09	-0.000493333333333333	0.0199706721851111
-0.09	-0.00048	0.0199706721851111
-0.09	-0.000466666666666667	0.020032209918093
-0.09	-0.000453333333333333	0.0199706721851111
-0.09	-0.00044	0.0198168020398488
-0.09	-0.000426666666666667	0.0198168020398488
-0.09	-0.000413333333333333	0.0198783655856382
-0.09	-0.0004	0.0198783655856382
-0.09	-0.000386666666666667	0.0195091133749394
-0.09	-0.000373333333333333	0.019416780962659
-0.09	-0.00036	0.0196014199744122
-0.09	-0.000346666666666667	0.019724495440376
-0.09	-0.000333333333333333	0.0198475967191473
-0.09	-0.00032	0.0201553111968642
-0.09	-0.000306666666666667	0.0202476177963371
-0.09	-0.000293333333333333	0.0201245165175658
-0.09	-0.00028	0.0202476177963371
-0.09	-0.000266666666666667	0.0200937476510749
-0.09	-0.000253333333333333	0.0198783655856382
-0.09	-0.00024	0.0199399033186201
-0.09	-0.000226666666666667	0.0202476177963371
-0.09	-0.000213333333333333	0.0202168489298461
-0.09	-0.0002	0.0200629787845839
-0.09	-0.000186666666666667	0.020032209918093
-0.09	-0.000173333333333333	0.0198475967191473
-0.09	-0.00016	0.020001441051602
-0.09	-0.000146666666666667	0.0201245165175658
-0.09	-0.000133333333333333	0.020278386662828
-0.09	-0.00012	0.0205245634075631
-0.09	-0.000106666666666667	0.0208014832059816
-0.09	-9.33333333333334e-05	0.0208014832059816
-0.09	-8e-05	0.0207091766065088
-0.09	-6.66666666666667e-05	0.0206784077400178
-0.09	-5.33333333333334e-05	0.0205245634075631
-0.09	-4e-05	0.0203399243958099
-0.09	-2.66666666666667e-05	0.0202168489298461
-0.09	-1.33333333333333e-05	0.020309155529319
-0.09	0.0	0.020555332274054
-0.09	1.33333333333333e-05	0.0208014832059816
-0.09	2.66666666666666e-05	0.0207707143394907
-0.09	3.99999999999999e-05	0.020586101140545
-0.09	5.33333333333334e-05	0.0203706932623009
-0.09	6.66666666666667e-05	0.0201553111968642
-0.09	8e-05	0.0201553111968642
-0.09	9.33333333333333e-05	0.0201553111968642
-0.09	0.000106666666666667	0.0201553111968642
-0.09	0.00012	0.0202168489298461
-0.09	0.000133333333333333	0.0202168489298461
-0.09	0.000146666666666667	0.0200937476510749
-0.09	0.00016	0.0201245165175658
-0.09	0.000173333333333333	0.0204014621287918
-0.09	0.000186666666666667	0.0206784077400178
-0.09	0.0002	0.0208014832059816
-0.09	0.000213333333333333	0.0206168700070359
-0.09	0.000226666666666667	0.020586101140545
-0.09	0.00024	0.0206168700070359
-0.09	0.000253333333333333	0.0206476388735269
-0.09	0.000266666666666667	0.0206476388735269
-0.09	0.00028	0.020586101140545
-0.09	0.000293333333333333	0.0203706932623009
-0.09	0.000306666666666667	0.0202168489298461
-0.09	0.00032	0.0202168489298461
-0.09	0.000333333333333333	0.0202168489298461
-0.09	0.000346666666666667	0.0200937476510749
-0.09	0.00036	0.0202476177963371
-0.09	0.000373333333333333	0.0204322309952828
-0.09	0.000386666666666667	0.0207399454729997
-0.09	0.0004	0.0206476388735269
-0.09	0.000413333333333333	0.0203399243958099
-0.09	0.000426666666666667	0.0201553111968642
-0.09	0.00044	0.0199706721851111
-0.09	0.000453333333333333	0.0199091344521292
-0.09	0.000466666666666667	0.0202168489298461
-0.09	0.00048	0.0203706932623009
-0.09	0.000493333333333333	0.0203399243958099
-0.09	0.000506666666666667	0.020278386662828
-0.09	0.00052	0.020001441051602
-0.09	0.000533333333333333	0.0198168020398488
-0.09	0.000546666666666667	0.0196937265738851
-0.09	0.00056	0.0198783655856382
-0.09	0.000573333333333333	0.0202168489298461
-0.09	0.000586666666666667	0.0201553111968642
-0.09	0.0006	0.020001441051602
-0.09	0.000613333333333333	0.0198783655856382
-0.09	0.000626666666666667	0.0198168020398488
-0.09	0.00064	0.0198168020398488
-0.09	0.000653333333333333	0.0199091344521292
-0.09	0.000666666666666667	0.020032209918093
-0.09	0.00068	0.020001441051602
-0.09	0.000693333333333333	0.0199399033186201
-0.09	0.000706666666666667	0.0199706721851111
-0.09	0.00072	0.0201553111968642
-0.09	0.000733333333333333	0.0202476177963371
-0.09	0.000746666666666667	0.0201860800633552
-0.09	0.00076	0.020001441051602
-0.09	0.000773333333333333	0.0199399033186201
-0.09	0.000786666666666667	0.020001441051602
-0.09	0.0008	0.0198475967191473
-0.09	0.000813333333333333	0.019724495440376
-0.09	0.000826666666666667	0.0196629577073941
-0.09	0.00084	0.0196629577073941
-0.09	0.000853333333333333	0.0196014199744122
-0.09	0.000866666666666667	0.0195706511079213
-0.09	0.00088	0.0196321888409032
-0.09	0.000893333333333333	0.0198168020398488
-0.09	0.000906666666666667	0.020001441051602
-0.09	0.00092	0.020001441051602
-0.09	0.000933333333333333	0.0199091344521292
-0.09	0.000946666666666667	0.0198783655856382
-0.09	0.00096	0.020001441051602
-0.09	0.000973333333333333	0.0198475967191473
-0.09	0.000986666666666667	0.0195706511079213
-0.09	0.001	0.0195398822414303
-0.088	-0.001	0.0196014199744122
-0.088	-0.000986666666666667	0.0195706511079213
-0.088	-0.000973333333333333	0.0195091133749394
-0.088	-0.00096	0.0196629577073941
-0.088	-0.000946666666666667	0.0196937265738851
-0.088	-0.000933333333333333	0.0198168020398488
-0.088	-0.00092	0.0198783655856382
-0.088	-0.000906666666666667	0.0198475967191473
-0.088	-0.000893333333333333	0.0198475967191473
-0.088	-0.00088	0.0199399033186201
-0.088	-0.000866666666666667	0.0197860331733579
-0.088	-0.000853333333333333	0.019724495440376
-0.088	-0.00084	0.0198168020398488
-0.088	-0.000826666666666667	0.020309155529319
-0.088	-0.000813333333333333	0.0204937945410721
-0.088	-0.0008	0.0204937945410721
-0.088	-0.000786666666666667	0.0204014621287918
-0.088	-0.000773333333333333	0.0202476177963371
-0.088	-0.00076	0.020278386662828
-0.088	-0.000746666666666667	0.0202168489298461
-0.088	-0.000733333333333333	0.0201860800633552
-0.088	-0.00072	0.0199399033186201
-0.088	-0.000706666666666667	0.0198783655856382
-0.088	-0.000693333333333333	0.0198783655856382
-0.088	-0.00068	0.0197860331733579
-0.088	-0.000666666666666667	0.0196629577073941
-0.088	-0.000653333333333333	0.0196321888409032
-0.088	-0.00064	0.0196937265738851
-0.088	-0.000626666666666667	0.019724495440376
-0.088	-0.000613333333333333	0.0198475967191473
-0.088	-0.0006	0.0200629787845839
-0.088	-0.000586666666666667	0.0198783655856382
-0.088	-0.000573333333333333	0.0198475967191473
-0.088	-0.00056	0.0202168489298461
-0.088	-0.000546666666666667	0.0202168489298461
-0.088	-0.000533333333333333	0.0201553111968642
-0.088	-0.00052	0.0201245165175658
-0.088	-0.000506666666666667	0.020001441051602
-0.088	-0.000493333333333333	0.0197860331733579
-0.088	-0.00048	0.0198168020398488
-0.088	-0.000466666666666667	0.0199399033186201
-0.088	-0.000453333333333333	0.0201553111968642
-0.088	-0.00044	0.0201553111968642
-0.088	-0.000426666666666667	0.0203706932623009
-0.088	-0.000413333333333333	0.020586101140545
-0.088	-0.0004	0.0205245634075631
-0.088	-0.000386666666666667	0.0205245634075631
-0.088	-0.000373333333333333	0.020278386662828
-0.088	-0.00036	0.0199706721851111
-0.088	-0.000346666666666667	0.0198168020398488
-0.088	-0.000333333333333333	0.0197860331733579
-0.088	-0.00032	0.019724495440376
-0.088	-0.000306666666666667	0.0198168020398488
-0.088	-0.000293333333333333	0.0198168020398488
-0.088	-0.00028	0.0201553111968642
-0.088	-0.000266666666666667	0.0202168489298461
-0.088	-0.000253333333333333	0.0201245165175658
-0.088	-0.00024	0.0199091344521292
-0.088	-0.000226666666666667	0.0199706721851111
-0.088	-0.000213333333333333	0.0202168489298461
-0.088	-0.0002	0.0203706932623009
-0.088	-0.000186666666666667	0.0204322309952828
-0.088	-0.000173333333333333	0.0201553111968642
-0.088	-0.00016	0.0198783655856382
-0.088	-0.000146666666666667	0.0198783655856382
-0.088	-0.000133333333333333	0.0202168489298461
-0.088	-0.00012	0.020555332274054
-0.088	-0.000106666666666667	0.0208938156182619
-0.088	-9.33333333333334e-05	0.0209553533512438
-0.088	-8e-05	0.020863046751771
-0.088	-6.66666666666667e-05	0.0206476388735269
-0.088	-5.33333333333334e-05	0.0206476388735269
-0.088	-4e-05	0.020555332274054
-0.088	-2.66666666666667e-05	0.0207091766065088
-0.088	-1.33333333333333e-05	0.020586101140545
-0.088	0.0	0.0202476177963371
-0.088	1.33333333333333e-05	0.0200937476510749
-0.088	2.66666666666666e-05	0.0202168489298461
-0.088	3.99999999999999e-05	0.0204937945410721
-0.088	5.33333333333334e-05	0.02083227788528
-0.088	6.66666666666667e-05	0.0209245844847529
-0.088	8e-05	0.0208938156182619
-0.088	9.33333333333333e-05	0.0207399454729997
-0.088	0.000106666666666667	0.0207091766065088
-0.088	0.00012	0.0202476177963371
-0.088	0.000133333333333333	0.0200629787845839
-0.088	0.000146666666666667	0.0199399033186201
-0.088	0.00016	0.0199399033186201
-0.088	0.000173333333333333	0.019724495440376
-0.088	0.000186666666666667	0.0197860331733579
-0.088	0.0002	0.0198168020398488
-0.088	0.000213333333333333	0.0200629787845839
-0.088	0.000226666666666667	0.0202168489298461
-0.088	0.00024	0.0204322309952828
-0.088	0.000253333333333333	0.0203706932623009
-0.088	0.000266666666666667	0.0204322309952828
-0.088	0.00028	0.0203706932623009
-0.088	0.000293333333333333	0.020001441051602
-0.088	0.000306666666666667	0.019724495440376
-0.088	0.00032	0.0195091133749394
-0.088	0.000333333333333333	0.0193552432296771
-0.088	0.000346666666666667	0.0192629366302043
-0.088	0.00036	0.0194783186956409
-0.088	0.000373333333333333	0.0197860331733579
-0.088	0.000386666666666667	0.0200937476510749
-0.088	0.0004	0.020032209918093
-0.088	0.000413333333333333	0.0197860331733579
-0.088	0.000426666666666667	0.0196937265738851
-0.088	0.00044	0.020032209918093
-0.088	0.000453333333333333	0.0203399243958099
-0.088	0.000466666666666667	0.0200937476510749
-0.088	0.00048	0.0198475967191473
-0.088	0.000493333333333333	0.0197860331733579
-0.088	0.000506666666666667	0.0196629577073941
-0.088	0.00052	0.0195398822414303
-0.088	0.000533333333333333	0.0195091133749394
-0.088	0.000546666666666667	0.0195706511079213
-0.088	0.00056	0.0198475967191473
-0.088	0.000573333333333333	0.0198783655856382
-0.088	0.000586666666666667	0.0197860331733579
-0.088	0.0006	0.0196937265738851
-0.088	0.000613333333333333	0.0196321888409032
-0.088	0.000626666666666667	0.019724495440376
-0.088	0.00064	0.0198168020398488
-0.088	0.000653333333333333	0.0198475967191473
-0.088	0.000666666666666667	0.0196629577073941
-0.088	0.00068	0.0195398822414303
-0.088	0.000693333333333333	0.0195091133749394
-0.088	0.000706666666666667	0.0196014199744122
-0.088	0.00072	0.0196321888409032
-0.088	0.000733333333333333	0.0196321888409032
-0.088	0.000746666666666667	0.019724495440376
-0.088	0.00076	0.0198168020398488
-0.088	0.000773333333333333	0.019724495440376
-0.088	0.000786666666666667	0.0197860331733579
-0.088	0.0008	0.019724495440376
-0.088	0.000813333333333333	0.0198168020398488
-0.088	0.000826666666666667	0.0198168020398488
-0.088	0.00084	0.0200937476510749
-0.088	0.000853333333333333	0.0206168700070359
-0.088	0.000866666666666667	0.0207091766065088
-0.088	0.00088	0.0206784077400178
-0.088	0.000893333333333333	0.020555332274054
-0.088	0.000906666666666667	0.0203706932623009
-0.088	0.00092	0.0201245165175658
-0.088	0.000933333333333333	0.020032209918093
-0.088	0.000946666666666667	0.0200629787845839
-0.088	0.00096	0.020032209918093
-0.088	0.000973333333333333	0.0199399033186201
-0.088	0.000986666666666667	0.0196937265738851
-0.088	0.001	0.0196321888409032
-0.086	-0.001	0.0199399033186201
-0.086	-0.000986666666666667	0.0199706721851111
-0.086	-0.000973333333333333	0.0198168020398488
